"id_del_pedido","id_del_producto","id_posicion","id_del_cliente","id_dir_cliente","ventas","cantidad","descuento","ganancia","valoracion"
"SV-2021-128237","OFF-AR-10000034-1",1,"KL-12265","DIR-1",25.44,6,0,9.9216,3
"SV-2021-128237","OFF-AR-10003338-1",2,"KL-12265","DIR-1",14.88,2,0,3.72,4
"SV-2021-128237","OFF-AR-10003829-1",3,"KL-12265","DIR-1",6.56,2,0,1.9024,3
"SV-2021-128237","TEC-AC-10002558-1",4,"KL-12265","DIR-1",45.48,4,0,15.918,3
"SV-2021-141838","OFF-AR-10004272-1",1,"NL-12835","DIR-3",3.36,2,0,0.84,4
"SV-2021-141838","OFF-BI-10003291-1",2,"NL-12835","DIR-3",27.936,4,0.2,9.4284,3
"BR-2021-100860","OFF-LA-10001982-1",1,"NR-12505","DIR-6",18.75,5,0,9,2
"MX-2021-138436","TEC-AC-10002323-1",1,"PL-15895","DIR-4",66.3,3,0,8.619,2
"SV-2021-141838","TEC-PH-10004100-1",3,"NL-12835","DIR-3",28.784,2,0.2,2.8784,3
"EC-2021-117380","FUR-TA-10000198-1",1,"KD-18175","DIR-9",330.588,1,0.4,-143.2548,4
"BR-2021-137869","FUR-TA-10003954-1",1,"GF-12295","DIR-4",1184.72,4,0,106.6248,3
"BR-2021-137869","OFF-EN-10001509-1",2,"GF-12295","DIR-4",6.12,3,0,2.8764,4
"BR-2021-100881","TEC-PH-10003273-1",1,"NL-12940","DIR-5",302.376,3,0.2,22.6782,5
"BR-2021-137274","FUR-TA-10001889-1",1,"GB-18145","DIR-4",890.841,3,0.3,-152.7156,1
"SV-2021-131247","FUR-BO-10001337-1",1,"IR-14725","DIR-1",205.666,2,0.15,-12.098,3
"BR-2021-162089","FUR-CH-10002304-1",1,"CO-17470","DIR-5",127.302,7,0.3,-9.093,2
"NI-2021-105151","OFF-AR-10001231-1",1,"CQ-20890","DIR-1",10.5,5,0,2.94,4
"PE-2021-169033","OFF-AR-10001915-1",1,"AR-16720","DIR-8",49.65,5,0,20.853,1
"BR-2021-162089","OFF-EN-10002230-1",2,"CO-17470","DIR-5",335.72,5,0.2,113.3055,1
"DO-2021-133424","OFF-LA-10002312-1",1,"TN-13600","DIR-1",44.4,3,0,22.2,5
"BR-2021-113124","OFF-ST-10001511-1",1,"IS-18340","DIR-4",129.3,2,0,6.46499999999999,2
"DO-2021-133424","OFF-ST-10002957-1",2,"TN-13600","DIR-1",15.84,3,0,0,3
"BR-2021-162089","TEC-PH-10001819-1",3,"CO-17470","DIR-5",251.944,7,0.2,88.1804,1
"SV-2021-130428","FUR-CH-10002965-1",1,"KV-21640","DIR-1",1125.488,7,0.2,98.4802000000001,1
"SV-2021-128055","OFF-AP-10002765-1",1,"TR-10315","DIR-1",52.98,2,0,14.8344,3
"SV-2021-130428","OFF-AR-10004027-1",2,"KV-21640","DIR-1",4.032,2,0.2,1.0584,2
"CU-2021-101770","OFF-BI-10001097-1",1,"GA-16240","DIR-1",1.869,1,0.7,-1.3083,1
"SV-2021-130428","OFF-BI-10001636-1",3,"KV-21640","DIR-1",12.645,5,0.7,-10.116,1
"BR-2021-104759","OFF-BI-10002071-1",1,"ED-13570","DIR-6",8.134,7,0.8,-13.8278,3
"HN-2021-112403","OFF-BI-10003529-1",1,"FC-15280","DIR-3",0.852,1,0.7,-0.5964,2
"SV-2021-128055","OFF-BI-10004390-1",2,"TR-10315","DIR-1",673.568,2,0.2,252.588,3
"BR-2021-104759","TEC-AC-10004901-1",2,"ED-13570","DIR-6",79.984,2,0.2,13.9972,2
"BR-2021-157021","OFF-BI-10000042-1",1,"AR-16720","DIR-7",17.088,4,0.2,5.5536,5
"CO-2021-138359","OFF-BI-10000145-1",1,"CV-16330","DIR-7",6.24,2,0,3.0576,4
"BR-2021-157021","OFF-LA-10002312-1",2,"AR-16720","DIR-7",29.6,2,0,14.8,4
"CO-2021-138359","OFF-ST-10000636-1",2,"CV-16330","DIR-7",66.96,4,0,2.6784,2
"HN-2021-160276","FUR-FU-10003192-1",1,"IR-10690","DIR-5",177.68,2,0,46.1968,4
"VE-2021-164315","OFF-AP-10003842-1",1,"CR-19585","DIR-9",154.9,5,0,40.274,1
"GT-2021-157847","OFF-PA-10001593-1",1,"EM-20020","DIR-1",33.488,7,0.2,10.465,5
"GT-2021-157847","OFF-PA-10002986-1",2,"EM-20020","DIR-1",26.72,5,0.2,9.352,5
"VE-2021-164315","OFF-PA-10004248-1",2,"CR-19585","DIR-9",15.84,3,0,7.128,1
"VE-2021-164315","TEC-PH-10001128-1",3,"CR-19585","DIR-9",1049.93,7,0,293.9804,2
"MX-2021-112291","OFF-EN-10001415-1",1,"PC-16420","DIR-4",11.16,2,0,5.58,3
"MX-2021-112291","TEC-AC-10000736-1",2,"PC-16420","DIR-4",159.98,2,0,57.5928,3
"MX-2021-112291","TEC-AC-10001284-1",3,"PC-16420","DIR-4",62.31,3,0,22.4316,1
"AR-2021-133228","FUR-FU-10004020-1",1,"FB-17710","DIR-3",5.47,1,0,2.3521,3
"AR-2021-133228","OFF-AR-10001955-1",2,"FB-17710","DIR-3",79.36,4,0,23.808,4
"MX-2021-128685","OFF-BI-10004140-1",1,"JU-17515","DIR-4",7.184,2,0.2,2.245,3
"SV-2021-105172","OFF-LA-10001641-1",1,"HM-18910","DIR-1",18.9,6,0,9.072,2
"SV-2021-149538","OFF-PA-10002195-2",1,"OS-16585","DIR-3",12.96,2,0,6.3504,2
"SV-2021-149538","OFF-PA-10003797-1",2,"OS-16585","DIR-3",19.44,3,0,9.3312,4
"SV-2021-149538","OFF-ST-10004180-1",3,"OS-16585","DIR-3",232.55,5,0,9.30199999999999,5
"SV-2021-149538","TEC-AC-10002926-1",4,"OS-16585","DIR-3",99.98,2,0,42.9914,2
"SV-2021-102988","OFF-AR-10000127-1",1,"AS-14695","DIR-1",22.96,7,0,6.6584,4
"BR-2021-149104","OFF-AR-10002952-1",1,"MT-19900","DIR-9",26.7,2,0,7.476,4
"BR-2021-149104","OFF-AR-10004685-1",2,"MT-19900","DIR-9",13.89,3,0,4.5837,3
"SV-2021-102988","OFF-AR-10004757-1",2,"AS-14695","DIR-1",22.96,7,0,7.5768,5
"MX-2021-157231","OFF-BI-10002852-1",1,"DT-19855","DIR-6",115.36,7,0,56.5264,4
"BR-2021-149104","OFF-BI-10004209-1",3,"MT-19900","DIR-9",40.2,5,0,18.09,5
"SV-2021-102988","OFF-PA-10003349-1",3,"AS-14695","DIR-1",12.96,2,0,6.3504,3
"NI-2021-113887","OFF-PA-10004071-1",1,"CS-21550","DIR-1",55.48,1,0,26.6304,4
"BR-2021-149104","OFF-ST-10000991-1",4,"MT-19900","DIR-9",689.82,6,0,20.6946,5
"UY-2021-151001","OFF-ST-10001031-1",1,"JA-15805","DIR-6",52.096,4,0.2,3.9072,3
"UY-2021-151001","OFF-ST-10003455-1",2,"JA-15805","DIR-6",49.632,4,0.2,3.7224,1
"SV-2021-102988","OFF-SU-10002881-1",4,"AS-14695","DIR-1",4164.05,5,0,83.2810000000001,5
"SV-2021-102988","TEC-PH-10001615-1",5,"AS-14695","DIR-1",28.99,1,0,8.4071,5
"MX-2021-102652","FUR-FU-10000747-1",1,"BP-10555","DIR-3",91.96,2,0,15.6332,1
"MX-2021-102652","FUR-FU-10001918-1",2,"BP-10555","DIR-3",33.11,7,0,12.9129,1
"DO-2021-169803","FUR-TA-10000688-1",1,"RA-20260","DIR-1",653.55,3,0,111.1035,4
"HN-2021-118486","FUR-TA-10001039-1",1,"SD-20485","DIR-3",154.764,3,0.4,-36.1116,2
"MX-2021-153808","OFF-AR-10001725-1",1,"CC-14275","DIR-7",70.95,3,0,18.447,3
"MX-2021-153808","OFF-BI-10002794-1",2,"CC-14275","DIR-7",65.568,2,0.2,23.7684,1
"VE-2021-136742","OFF-BI-10003719-1",1,"MV-14740","DIR-2",44.91,6,0.7,-35.928,3
"MX-2021-102652","OFF-PA-10001977-1",3,"BP-10555","DIR-3",55.48,1,0,26.6304,4
"MX-2021-102652","OFF-PA-10003309-1",4,"BP-10555","DIR-3",19.44,3,0,9.3312,2
"HN-2021-118486","OFF-SU-10004498-1",2,"SD-20485","DIR-3",10.304,1,0.2,-2.1896,3
"DO-2021-169803","TEC-AC-10003441-1",2,"RA-20260","DIR-1",33.9,2,0,2.034,3
"MX-2021-153808","TEC-AC-10004171-1",3,"CC-14275","DIR-7",299.97,3,0,131.9868,1
"HN-2021-118486","TEC-AC-10004659-1",3,"SD-20485","DIR-3",116.784,2,0.2,21.897,1
"CU-2021-124023","FUR-FU-10004415-1",1,"IM-19015","DIR-1",8.96,2,0,2.7776,5
"MX-2021-128846","OFF-PA-10000100-1",1,"MR-19765","DIR-4",122.97,3,0,60.2553,5
"BR-2021-165806","OFF-PA-10003441-1",1,"PR-21685","DIR-5",58.32,9,0,27.9936,2
"MX-2021-128846","TEC-PH-10003273-1",2,"MR-19765","DIR-4",629.95,5,0,163.787,3
"BR-2021-165806","TEC-PH-10004922-1",2,"PR-21685","DIR-5",200.97,3,0,50.2425,3
"BR-2021-118997","FUR-TA-10001086-1",1,"OO-19885","DIR-5",1215.92,8,0,316.1392,4
"MX-2021-150581","FUR-TA-10003748-1",1,"SN-18445","DIR-4",99.592,1,0.2,2.4898,2
"MX-2021-121769","FUR-TA-10004442-1",1,"JH-15880","DIR-3",172.11,1,0.4,-94.6605,2
"AR-2021-100363","OFF-FA-10000611-1",1,"CV-15655","DIR-2",2.368,2,0.2,0.8288,5
"CO-2021-163797","OFF-FA-10001883-1",1,"SS-19000","DIR-2",49.792,8,0.2,-11.8256,2
"AR-2021-100363","OFF-PA-10004733-1",2,"CV-15655","DIR-2",19.008,3,0.2,6.8904,2
"MX-2021-150581","TEC-AC-10001908-1",2,"SN-18445","DIR-4",399.96,4,0,139.986,3
"BR-2021-121734","OFF-BI-10004817-1",1,"HM-20110","DIR-10",9.584,1,0.2,3.3544,2
"CU-2021-102715","OFF-FA-10001332-1",1,"SG-15370","DIR-1",6.912,3,0.2,2.3328,1
"CU-2021-102715","OFF-PA-10000029-1",2,"SG-15370","DIR-1",10.368,2,0.2,3.6288,2
"MX-2021-110555","OFF-ST-10000876-1",1,"GO-18055","DIR-5",87.08,7,0,24.3824,1
"CU-2021-102715","TEC-AC-10001874-1",3,"SG-15370","DIR-1",335.944,7,0.2,41.993,1
"CU-2021-102715","TEC-AC-10002001-1",4,"SG-15370","DIR-1",383.976,3,0.2,81.5949,4
"MX-2021-110555","TEC-AC-10003399-1",2,"GO-18055","DIR-5",217.44,6,0,91.3248,2
"MX-2021-110555","TEC-PH-10000586-1",3,"GO-18055","DIR-5",105.584,2,0.2,9.23860000000001,5
"MX-2021-138940","TEC-PH-10001835-1",1,"GM-14455","DIR-4",758.352,6,0.2,265.4232,1
"BR-2021-154599","FUR-BO-10001337-1",1,"JD-16450","DIR-4",308.499,3,0.15,-18.147,5
"CU-2021-142979","OFF-AR-10002987-1",1,"PC-13765","DIR-1",39.68,2,0,16.2688,1
"BR-2021-154599","OFF-BI-10002764-1",2,"JD-16450","DIR-4",18.088,7,0.2,6.5569,4
"BO-2021-158365","OFF-PA-10000289-1",1,"LB-20785","DIR-6",32.4,5,0,15.552,2
"BR-2021-154599","TEC-PH-10000576-1",3,"JD-16450","DIR-4",438.368,4,0.2,38.3572,1
"BR-2021-154599","TEC-PH-10001557-1",4,"JD-16450","DIR-4",1075.088,14,0.2,94.0701999999999,2
"HN-2021-122336","OFF-AR-10000122-1",1,"PL-15895","DIR-1",17.856,4,0.2,1.116,2
"HN-2021-122336","OFF-BI-10003656-1",2,"PL-15895","DIR-1",509.97,10,0.7,-407.976,2
"HN-2021-122336","OFF-FA-10002780-1",3,"PL-15895","DIR-1",30.992,13,0.2,10.0724,4
"MX-2021-167724","OFF-LA-10002368-1",1,"LO-11170","DIR-7",7.83,3,0,3.6018,4
"HN-2021-122336","TEC-PH-10000702-1",4,"PL-15895","DIR-1",71.928,12,0.4,8.39159999999999,4
"MX-2021-120740","FUR-FU-10004091-2",1,"CM-18970","DIR-5",187.76,4,0,76.9816,1
"MX-2021-120740","OFF-AP-10000240-1",2,"CM-18970","DIR-5",106.96,2,0,31.0184,1
"BR-2021-155208","OFF-AR-10003478-1",1,"MC-20650","DIR-8",39.072,6,0.2,9.768,1
"GT-2021-100678","FUR-CH-10002602-1",1,"AR-16720","DIR-2",317.058,3,0.3,-18.1176,4
"MX-2021-110849","OFF-AR-10000657-1",1,"MN-15835","DIR-5",10.75,5,0,3.5475,1
"GT-2021-100678","OFF-AR-10001868-1",2,"AR-16720","DIR-2",2.688,2,0.2,1.008,1
"MX-2021-110849","OFF-AR-10002375-1",2,"MN-15835","DIR-5",13.12,4,0,3.8048,1
"GT-2021-100678","OFF-EN-10000056-1",3,"AR-16720","DIR-2",149.352,3,0.2,50.4063,5
"MX-2021-110849","OFF-FA-10000134-1",3,"MN-15835","DIR-5",11.62,2,0,3.6022,3
"GT-2021-100678","TEC-AC-10000474-1",4,"AR-16720","DIR-2",227.976,3,0.2,28.497,5
"MX-2021-110849","TEC-MA-10002859-1",4,"MN-15835","DIR-5",287.968,4,0.2,97.1892,1
"DO-2021-169460","FUR-FU-10004017-1",1,"DS-18595","DIR-3",76.14,3,0,26.649,1
"CL-2021-158470","OFF-BI-10003638-1",1,"TL-10390","DIR-5",58.05,3,0,26.703,2
"CL-2021-158470","OFF-PA-10001569-1",2,"TL-10390","DIR-5",71.28,11,0,34.2144,1
"MX-2021-101462","FUR-FU-10000409-1",1,"SB-11230","DIR-1",59.92,4,0,27.5632,1
"GT-2021-134572","FUR-TA-10001705-1",1,"IC-20365","DIR-3",744.1,5,0.3,-95.67,3
"GT-2021-134572","FUR-TA-10004442-1",2,"IC-20365","DIR-3",401.59,2,0.3,-131.951,5
"GT-2021-134572","OFF-ST-10004634-1",3,"IC-20365","DIR-3",44.84,5,0.2,5.605,5
"MX-2021-158064","OFF-BI-10002976-1",1,"FV-10375","DIR-6",16.52,5,0.2,5.5755,1
"HN-2021-136336","OFF-ST-10002574-1",1,"AA-13555","DIR-4",828.84,6,0,0,2
"BO-2021-122070","OFF-BI-10004970-1",1,"SS-10030","DIR-6",9.912,3,0.2,3.3453,1
"BO-2021-122070","OFF-EN-10004773-1",2,"SS-10030","DIR-6",247.84,8,0,121.4416,2
"MX-2021-150119","FUR-CH-10002965-1",1,"AB-16795","DIR-2",281.372,2,0.3,-12.0588,4
"MX-2021-150119","FUR-CH-10002965-1",2,"AB-16795","DIR-2",281.372,2,0.3,-12.0588,4
"MX-2021-150119","FUR-FU-10002191-1",3,"AB-16795","DIR-2",22.336,4,0.2,7.8176,4
"MX-2021-150119","OFF-BI-10000145-1",4,"AB-16795","DIR-2",7.488,8,0.7,-5.2416,3
"HN-2021-112564","OFF-BI-10004876-1",1,"LL-21160","DIR-3",2.502,3,0.7,-1.7514,2
"SV-2021-111857","OFF-PA-10001878-1",1,"SN-18445","DIR-2",48.91,1,0,22.9877,2
"CU-2021-166954","FUR-CH-10003973-1",1,"TO-11305","DIR-1",1487.04,5,0.2,148.704,3
"CU-2021-166954","FUR-FU-10003708-1",2,"TO-11305","DIR-1",303.25,5,0,63.6825,2
"CU-2021-166954","OFF-AP-10001391-1",3,"TO-11305","DIR-1",270.72,3,0,78.5088,1
"GT-2021-157406","OFF-AR-10002221-1",1,"FL-13450","DIR-2",6.24,3,0.2,0.546000000000001,5
"GT-2021-157406","OFF-PA-10003543-1",2,"FL-13450","DIR-2",10.368,2,0.2,3.6288,4
"BR-2021-110100","TEC-PH-10004531-1",1,"ES-16885","DIR-9",302.376,3,0.2,37.797,1
"MX-2021-147298","FUR-CH-10004886-1",1,"ES-10300","DIR-3",230.28,3,0.2,23.028,2
"MX-2021-116785","OFF-AR-10003504-1",1,"CB-17290","DIR-3",21.4,5,0,6.206,2
"MX-2021-147298","OFF-BI-10001525-1",2,"ES-10300","DIR-3",18.288,6,0.2,5.715,2
"MX-2021-116785","OFF-LA-10000305-1",2,"CB-17290","DIR-3",12.6,2,0,5.796,1
"MX-2021-118976","OFF-AR-10004752-1",1,"EA-18295","DIR-6",5.34,2,0,1.4952,2
"MX-2021-118976","OFF-BI-10001628-1",2,"EA-18295","DIR-6",20.86,2,0,9.387,3
"MX-2021-118976","OFF-LA-10000452-1",3,"EA-18295","DIR-6",3.15,1,0,1.512,2
"MX-2021-140228","OFF-LA-10001613-1",1,"MR-14530","DIR-6",6.912,3,0.2,2.5056,4
"MX-2021-118976","OFF-ST-10000877-1",4,"EA-18295","DIR-6",497.61,9,0,129.3786,2
"MX-2021-140228","OFF-ST-10001128-1",2,"MR-14530","DIR-6",177.568,2,0.2,-37.7332,2
"MX-2021-140228","OFF-ST-10002214-1",3,"MR-14530","DIR-6",27.096,3,0.2,2.0322,1
"BR-2021-132983","TEC-AC-10000736-1",1,"FM-13180","DIR-9",159.98,2,0,57.5928,2
"SV-2021-131387","TEC-PH-10001459-1",1,"VM-10855","DIR-1",1679.96,5,0.2,125.997,1
"CU-2021-107811","FUR-CH-10001394-1",1,"EP-16780","DIR-1",561.584,2,0.2,70.1979999999999,3
"BR-2021-142727","FUR-CH-10002304-1",1,"QM-14845","DIR-5",51.96,2,0,12.99,4
"CU-2021-134061","FUR-FU-10001424-1",1,"DM-16840","DIR-1",17.46,2,0,5.9364,1
"BR-2021-142727","OFF-BI-10000136-1",2,"QM-14845","DIR-5",17.94,3,0,8.6112,4
"CU-2021-107811","OFF-ST-10000798-1",2,"EP-16780","DIR-1",99.92,5,0.2,-1.24900000000001,3
"CO-2021-118304","TEC-PH-10000376-1",1,"HC-16360","DIR-6",19.98,2,0,5.1948,2
"MX-2021-160094","OFF-AR-10004010-1",1,"WA-16195","DIR-6",174.95,5,0,45.487,4
"MX-2021-160094","OFF-ST-10000585-1",2,"WA-16195","DIR-6",826,5,0,214.76,4
"MX-2021-156006","TEC-AC-10002550-1",1,"LS-21010","DIR-3",47.79,3,0,16.2486,3
"MX-2021-115056","OFF-AP-10003971-1",1,"FB-10510","DIR-4",26.136,3,0.2,1.9602,3
"MX-2021-124618","TEC-CO-10004202-1",1,"BR-11860","DIR-3",479.984,2,0.2,89.997,3
"HT-2021-135755","OFF-BI-10003981-1",1,"NL-18415","DIR-1",10.896,3,0.2,3.9498,3
"HT-2021-135755","OFF-BI-10004828-1",2,"NL-18415","DIR-1",40.176,3,0.2,14.5638,1
"BR-2021-130274","OFF-LA-10002195-1",1,"EC-15940","DIR-3",21.56,7,0,10.3488,1
"BR-2021-155271","FUR-FU-10001473-1",1,"TJ-10480","DIR-4",27.46,2,0,9.8856,1
"DO-2021-148194","FUR-FU-10001852-1",1,"BS-11365","DIR-2",12.18,7,0,3.8976,3
"DO-2021-148194","OFF-AP-10000696-1",2,"BS-11365","DIR-2",57.68,4,0,19.0344,2
"GT-2021-111899","OFF-AR-10001725-1",1,"IS-18340","DIR-1",37.84,2,0.2,2.838,5
"MX-2021-117709","OFF-BI-10001294-1",1,"DT-18940","DIR-1",46.8,4,0,21.06,1
"GT-2021-111899","OFF-FA-10000840-1",2,"IS-18340","DIR-1",5.472,6,0.2,1.8468,5
"MX-2021-110219","FUR-CH-10001146-2",1,"NQ-13870","DIR-6",127.869,3,0.3,-9.13350000000001,3
"MX-2021-166457","OFF-AR-10003651-1",1,"AD-19120","DIR-3",6.56,2,0,1.9024,1
"CL-2021-111934","OFF-BI-10004364-1",1,"DV-14590","DIR-4",11.88,2,0,5.346,3
"CL-2021-111934","OFF-PA-10000474-1",2,"DV-14590","DIR-4",35.44,1,0,16.6568,2
"MX-2021-166457","OFF-PA-10001363-1",2,"AD-19120","DIR-3",24.56,2,0,11.5432,1
"MX-2021-166457","OFF-PA-10003016-1",3,"AD-19120","DIR-3",9.42,3,0,4.239,5
"BR-2021-160738","OFF-ST-10003442-1",1,"CV-16330","DIR-4",45.248,2,0.2,3.9592,3
"MX-2021-154879","OFF-AR-10001897-1",1,"JS-20710","DIR-3",107.94,6,0,30.2232,1
"MX-2021-121664","OFF-BI-10003684-1",1,"AA-14815","DIR-4",140.736,8,0.2,52.776,2
"MX-2021-154879","OFF-LA-10004425-1",2,"JS-20710","DIR-3",5.78,2,0,2.7166,2
"MX-2021-166086","FUR-CH-10004675-1",1,"AR-11995","DIR-4",872.32,4,0,244.2496,1
"MX-2021-166086","FUR-TA-10003469-1",2,"AR-11995","DIR-4",194.25,2,0.3,-38.85,2
"MX-2021-166086","OFF-AR-10002578-1",3,"AR-11995","DIR-4",8.64,3,0,2.5056,2
"MX-2021-166086","OFF-BI-10001078-1",4,"AR-11995","DIR-4",16.14,3,0,7.9086,3
"MX-2021-166086","FUR-CH-10004675-1",5,"AR-11995","DIR-3",872.32,4,0,244.2496,1
"MX-2021-166086","FUR-TA-10003469-1",6,"AR-11995","DIR-3",194.25,2,0.3,-38.85,1
"MX-2021-166086","OFF-AR-10002578-1",7,"AR-11995","DIR-3",8.64,3,0,2.5056,2
"MX-2021-166086","OFF-BI-10001078-1",8,"AR-11995","DIR-3",16.14,3,0,7.9086,4
"HN-2021-116666","TEC-CO-10001449-1",1,"DL-16480","DIR-6",1799.97,5,0.4,239.996,3
"HN-2021-158771","OFF-LA-10001641-1",1,"SB-20290","DIR-3",9.45,3,0,4.536,4
"HN-2021-158771","OFF-LA-10003121-1",2,"SB-20290","DIR-3",20.65,5,0,9.499,3
"HN-2021-158771","OFF-PA-10002689-1",3,"SB-20290","DIR-3",45.36,7,0,21.7728,4
"HN-2021-158771","OFF-ST-10000107-1",4,"SB-20290","DIR-3",83.25,3,0,14.985,5
"SV-2021-102071","TEC-AC-10000109-1",1,"PG-18820","DIR-1",167.97,3,0,40.3128,3
"SV-2021-102071","TEC-AC-10003441-1",2,"PG-18820","DIR-1",67.8,4,0,4.068,3
"HN-2021-114181","FUR-BO-10004467-1",1,"VB-10885","DIR-1",349.965,7,0.5,-216.9783,1
"DO-2021-103310","FUR-CH-10002320-1",1,"PZ-14680","DIR-2",256.784,1,0.2,32.098,2
"HN-2021-114181","OFF-AR-10000716-1",2,"VB-10885","DIR-1",22.32,5,0.2,5.301,2
"MX-2021-159709","OFF-EN-10001434-1",1,"VM-10855","DIR-4",158.13,3,0,77.4837,4
"DO-2021-103310","OFF-PA-10004353-1",2,"PZ-14680","DIR-2",39.96,2,0,19.1808,1
"DO-2021-103310","OFF-SU-10004737-1",3,"PZ-14680","DIR-2",41.04,6,0,11.0808,1
"DO-2021-103310","TEC-PH-10001817-1",4,"PZ-14680","DIR-2",1432,5,0.2,125.3,4
"MX-2021-159709","TEC-PH-10003988-1",2,"VM-10855","DIR-4",43.6,5,0.2,4.36,3
"MX-2021-152100","FUR-CH-10000015-1",1,"UL-21775","DIR-5",1212.96,8,0.3,-69.3119999999999,3
"GT-2021-103849","FUR-FU-10000723-1",1,"DS-18895","DIR-3",66.112,4,0.6,-84.2928,3
"MX-2021-127523","OFF-AP-10004249-1",1,"CA-11695","DIR-3",35.91,3,0,9.6957,2
"BR-2021-119172","OFF-BI-10002026-1",1,"MA-14785","DIR-3",104.58,9,0.8,-172.557,1
"BR-2021-119172","OFF-PA-10003036-1",2,"MA-14785","DIR-3",17.472,3,0.2,5.6784,1
"GT-2021-139017","TEC-AC-10001013-1",1,"MC-19375","DIR-3",46.864,2,0.2,7.61539999999999,4
"GT-2021-103849","TEC-AC-10001465-1",2,"DS-18895","DIR-3",58.112,2,0.2,7.26399999999999,4
"GT-2021-103849","TEC-PH-10002597-1",3,"DS-18895","DIR-3",100.792,1,0.2,6.2995,5
"MX-2021-127159","FUR-FU-10000010-1",1,"TC-15040","DIR-4",34.79,7,0,10.7849,3
"MX-2021-155887","FUR-TA-10002228-1",1,"DL-16480","DIR-7",700.056,3,0.3,-130.0104,1
"MX-2021-113768","FUR-CH-10002439-1",1,"SS-10030","DIR-4",279.456,6,0.2,20.9592,4
"BR-2021-140165","OFF-BI-10004519-1",1,"SA-14005","DIR-6",398.352,8,0.7,-331.96,4
"BR-2021-140165","OFF-FA-10002815-1",2,"SA-14005","DIR-6",7.104,2,0.2,2.3976,4
"MX-2021-113768","OFF-PA-10003063-1",2,"SS-10030","DIR-4",8,2,0,3.84,1
"AR-2021-167164","OFF-ST-10000107-1",1,"AE-10270","DIR-6",55.5,2,0,9.98999999999999,1
"BB-2021-114433","TEC-AC-10002800-1",1,"HC-18325","DIR-1",149.97,3,0,52.4895,4
"AR-2021-106810","FUR-FU-10004306-1",1,"ER-10795","DIR-6",310.88,2,0.2,23.316,3
"MX-2021-125150","FUR-CH-10002439-1",1,"MG-19030","DIR-4",232.88,5,0.2,17.466,1
"SV-2021-163146","TEC-AC-10002217-1",1,"GF-12475","DIR-1",56.4,3,0,3.384,2
"BR-2021-148761","OFF-BI-10000666-1",1,"NJ-19060","DIR-6",91.68,3,0,45.84,1
"AR-2021-164224","FUR-FU-10000308-1",1,"NL-21070","DIR-5",149.232,3,0.2,3.7308,1
"AR-2021-164224","OFF-PA-10001526-1",2,"NL-21070","DIR-5",15.936,4,0.2,5.7768,1
"MX-2021-133963","OFF-PA-10001526-1",1,"TT-14515","DIR-5",3.984,1,0.2,1.4442,2
"DO-2021-103373","TEC-PH-10002885-1",1,"CF-11755","DIR-1",779.796,2,0.4,-168.9558,3
"BR-2021-107699","OFF-BI-10001249-1",1,"TG-15820","DIR-5",57.42,9,0,26.4132,1
"HN-2021-130155","OFF-SU-10004737-1",1,"VC-20995","DIR-3",34.2,5,0,9.234,4
"MX-2021-114188","FUR-FU-10000076-1",1,"IS-19345","DIR-3",139.86,7,0,60.1398,2
"BR-2021-130673","FUR-FU-10003489-1",1,"DC-17590","DIR-3",10.332,3,0.6,-5.9409,3
"MX-2021-114188","OFF-AP-10000124-1",2,"IS-19345","DIR-3",33.28,4,0,9.3184,4
"MX-2021-114188","OFF-AR-10004511-1",3,"IS-19345","DIR-3",38.52,9,0,11.9412,5
"BR-2021-130673","OFF-PA-10000289-1",2,"DC-17590","DIR-3",10.368,2,0.2,3.6288,5
"BR-2021-130673","OFF-ST-10000636-1",3,"DC-17590","DIR-3",66.96,5,0.2,-13.392,4
"BR-2021-130673","TEC-AC-10004227-1",4,"DC-17590","DIR-3",20.784,2,0.2,-3.6372,3
"BR-2021-166695","FUR-CH-10000225-1",1,"SO-12430","DIR-8",518.27,8,0.2,-97.18,1
"BR-2021-166695","FUR-FU-10002191-1",2,"SO-12430","DIR-8",6.98,1,0,3.35,3
"BR-2021-166695","TEC-MA-10003176-1",3,"SO-12430","DIR-8",343.2,1,0.2,38.61,1
"GT-2021-127166","FUR-CH-10003396-1",1,"HC-16360","DIR-1",107.772,2,0.3,-29.2524,3
"MX-2021-152443","OFF-AP-10001293-1",1,"BT-14260","DIR-6",245.88,6,0,68.8464,2
"SV-2021-104780","OFF-AR-10003514-1",1,"IG-11530","DIR-2",31.84,8,0,10.5072,3
"GT-2021-127166","OFF-BI-10000977-1",2,"HC-16360","DIR-1",18.24,3,0.8,-31.008,5
"MX-2021-152443","OFF-BI-10001071-1",2,"BT-14260","DIR-6",447.86,7,0,219.4514,2
"HN-2021-117639","OFF-BI-10003925-1",1,"FP-18235","DIR-2",2715.93,7,0,1276.4871,3
"GT-2021-127166","OFF-EN-10003134-1",3,"HC-16360","DIR-1",56.064,6,0.2,21.024,5
"GT-2021-127166","OFF-PA-10001560-1",4,"HC-16360","DIR-1",4.832,1,0.2,1.6308,5
"MX-2021-152443","OFF-PA-10003022-2",3,"BT-14260","DIR-6",17.94,3,0,8.7906,1
"HN-2021-117639","TEC-PH-10001530-2",2,"FP-18235","DIR-2",617.97,3,0,173.0316,4
"MX-2021-152443","OFF-AP-10001293-1",4,"BT-14260","DIR-7",245.88,6,0,68.8464,2
