"id_del_cliente","id_dir_cliente","ciudad","estado_provincia","pais_region","region"
"AP-12925","DIR-1","Ciudad de Panamá","Panamá","Panamá","Centro"
"AP-12925","DIR-2","San Pablo de las Salinas","México","México","Norte"
"AP-12925","DIR-3","Várzea Grande","Mato Grosso","Brasil","Sur"
"AP-12925","DIR-4","Blumenau","Santa Catarina","Brasil","Sur"
"AP-12925","DIR-5","Jundiaí","Sao Paulo","Brasil","Sur"
"AP-12925","DIR-6","Lima","Lima (city)","Perú","Sur"
"AP-14770","DIR-1","Managua","Managua","Nicaragua","Centro"
"AP-14770","DIR-2","Tijuana","Baja California","México","Norte"
"AP-14770","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"AP-14770","DIR-4","Irapuato","Guanajuato","México","Norte"
"AP-14770","DIR-5","Puebla","Puebla","México","Norte"
"AP-16045","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"AP-16045","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AP-16045","DIR-3","León","Guanajuato","México","Norte"
"AP-16045","DIR-4","Sorriso","Mato Grosso","Brasil","Sur"
"AP-16045","DIR-5","Tupa","Sao Paulo","Brasil","Sur"
"AP-17890","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"AP-17890","DIR-2","Huehuetenango","Huehuetenango","Guatemala","Centro"
"AP-17890","DIR-3","Arraiján","Panamá","Panamá","Centro"
"AP-17890","DIR-4","Campeche","Campeche","México","Norte"
"AP-17890","DIR-5","Toluca","México","México","Norte"
"AP-17890","DIR-6","Ciudad Valles","San Luis Potosí","México","Norte"
"AP-17890","DIR-7","Curitiba","Paraná","Brasil","Sur"
"AP-17890","DIR-8","Aracaju","Sergipe","Brasil","Sur"
"AP-17890","DIR-9","Talcahuano","Bío-Bío","Chile","Sur"
"AP-19255","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AP-19255","DIR-2","Managua","Managua","Nicaragua","Centro"
"AP-19255","DIR-3","Morelia","Michoacán","México","Norte"
"AP-19255","DIR-4","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"AP-19255","DIR-5","Guarapari","Espíritu Santo","Brasil","Sur"
"AP-19255","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"AP-19255","DIR-7","Armenia","Quindío","Colombia","Sur"
"AP-20830","DIR-1","Gonaives","Artibonite","Haití","Caribe"
"AP-20830","DIR-2","La Romana","La Romana","República Dominicana","Caribe"
"AP-20830","DIR-3","Puebla","Puebla","México","Norte"
"AP-20830","DIR-4","Poza Rica de Hidalgo","Veracruz","México","Norte"
"AP-20830","DIR-5","Curitiba","Paraná","Brasil","Sur"
"AP-20830","DIR-6","José Bonifácio","Sao Paulo","Brasil","Sur"
"AP-20830","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"AP-20830","DIR-8","Chimbote","Ancash","Perú","Sur"
"AP-20830","DIR-9","Montevideo","Montevideo","Uruguay","Sur"
"AQ-11485","DIR-1","Huehuetenango","Huehuetenango","Guatemala","Centro"
"AQ-11485","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AR-10570","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"AR-11995","DIR-1","Artemisa","Artemisa","Cuba","Caribe"
"AR-11995","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AR-11995","DIR-3","Chihuahua","Chihuahua","México","Norte"
"AR-11995","DIR-4","Torreón","Coahuila","México","Norte"
"AR-11995","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"AR-11995","DIR-6","Culiacán","Sinaloa","México","Norte"
"AR-11995","DIR-7","Villahermosa","Tabasco","México","Norte"
"AR-11995","DIR-8","Río Bravo","Tamaulipas","México","Norte"
"AR-11995","DIR-9","Parintins","Amazonas","Brasil","Sur"
"AR-12010","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AR-12010","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"AR-12010","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AR-12010","DIR-4","Managua","Managua","Nicaragua","Centro"
"AR-12010","DIR-5","Puebla","Puebla","México","Norte"
"AR-12010","DIR-6","Niterói","Río de Janeiro","Brasil","Sur"
"AR-12010","DIR-7","Santa Marta","Magdalena","Colombia","Sur"
"AR-12010","DIR-8","Lima","Lima (city)","Perú","Sur"
"AR-13360","DIR-1","Managua","Managua","Nicaragua","Centro"
"AR-13360","DIR-2","Ciudad del Carmen","Campeche","México","Norte"
"AR-13360","DIR-3","Tulancingo","Hidalgo","México","Norte"
"AR-13360","DIR-4","Americana","Sao Paulo","Brasil","Sur"
"AR-13360","DIR-5","Huancayo","Junín","Perú","Sur"
"AR-13525","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"AR-13525","DIR-2","Managua","Managua","Nicaragua","Centro"
"AR-13525","DIR-3","Rio Grande","Río Grande del Sur","Brasil","Sur"
"AR-14545","DIR-1","Torreón","Coahuila","México","Norte"
"AR-14545","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"AR-14545","DIR-3","Santa Catarina","Nuevo León","México","Norte"
"AR-14545","DIR-4","Tianguá","Ceará","Brasil","Sur"
"AR-15010","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AR-15055","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AR-15055","DIR-2","Santa Cruz de la Sierra","Santa Cruz","Bolivia","Sur"
"AR-15055","DIR-3","Cajazeiras","Paraíba","Brasil","Sur"
"AR-15430","DIR-1","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe"
"AR-15430","DIR-2","Zapopan","Jalisco","México","Norte"
"AR-15430","DIR-3","Ponte Nova","Minas Gerais","Brasil","Sur"
"AR-15430","DIR-4","Sabanalarga","Atlántico","Colombia","Sur"
"AR-16720","DIR-1","Santa Clara","Villa Clara","Cuba","Caribe"
"AR-16720","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"AR-16720","DIR-3","Managua","Managua","Nicaragua","Centro"
"AR-16720","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"AR-16720","DIR-5","Cuautitlán","México","México","Norte"
"AR-16720","DIR-6","Oriximiná","Pará","Brasil","Sur"
"AR-16720","DIR-7","Boa Vista","Roraima","Brasil","Sur"
"AR-16720","DIR-8","Lima","Lima (city)","Perú","Sur"
"AR-17485","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AR-17485","DIR-2","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"AR-17485","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"AR-17485","DIR-4","Managua","Managua","Nicaragua","Centro"
"AR-17485","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"AR-17485","DIR-6","Novo Gama","Goiás","Brasil","Sur"
"AR-17485","DIR-7","Santiago","Santiago","Chile","Sur"
"AR-18370","DIR-1","Santa Cruz de Barahona","Barahona","República Dominicana","Caribe"
"AR-18370","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"AR-18370","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"AR-18370","DIR-4","Managua","Managua","Nicaragua","Centro"
"AR-18370","DIR-5","Tlalnepantla","México","México","Norte"
"AR-18370","DIR-6","Puebla","Puebla","México","Norte"
"AR-18370","DIR-7","Córdoba","Córdoba","Argentina","Sur"
"AR-18370","DIR-8","Vina del Mar","Valparaíso","Chile","Sur"
"AR-18370","DIR-9","Lima","Lima (city)","Perú","Sur"
"AR-19225","DIR-1","Mejicanos","San Salvador","El Salvador","Centro"
"AR-19225","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"AR-19225","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"AR-19225","DIR-4","Resistencia","Chaco","Argentina","Sur"
"AS-12025","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AS-12025","DIR-10","Montevideo","Montevideo","Uruguay","Sur"
"AS-12025","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AS-12025","DIR-3","David","Chiriquí","Panamá","Centro"
"AS-12025","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"AS-12025","DIR-5","Ciudad Guzmán","Jalisco","México","Norte"
"AS-12025","DIR-6","Lagos de Moreno","Jalisco","México","Norte"
"AS-12025","DIR-7","Itajaí","Santa Catarina","Brasil","Sur"
"AS-12025","DIR-8","Guaratinguetá","Sao Paulo","Brasil","Sur"
"AS-12025","DIR-9","Juliaca","Puno","Perú","Sur"
"AS-14695","DIR-1","Antiguo Cuscatlán","La Libertad","El Salvador","Centro"
"AS-14695","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"AS-14695","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"AS-18745","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AS-18745","DIR-2","Altotonga","Veracruz","México","Norte"
"AS-18745","DIR-3","Córdoba","Veracruz","México","Norte"
"AS-18745","DIR-4","Las Piedras","Canelones","Uruguay","Sur"
"AS-19990","DIR-1","Chimaltenango","Chimaltenango","Guatemala","Centro"
"AS-19990","DIR-2","Managua","Managua","Nicaragua","Centro"
"AS-19990","DIR-3","Atlixco","Puebla","México","Norte"
"AS-20665","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AS-20665","DIR-2","Managua","Managua","Nicaragua","Centro"
"AS-20665","DIR-3","Mexicali","Baja California","México","Norte"
"AS-20665","DIR-4","Itamaraju","Bahía","Brasil","Sur"
"AS-20665","DIR-5","Blumenau","Santa Catarina","Brasil","Sur"
"AS-20665","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"AS-21580","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AS-21580","DIR-2","Ciudad Choluteca","Choluteca","Honduras","Centro"
"AS-21580","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"AS-21580","DIR-4","Altamira","Pará","Brasil","Sur"
"AS-21580","DIR-5","Porto Alegre","Río Grande del Sur","Brasil","Sur"
"AT-11920","DIR-1","Managua","Managua","Nicaragua","Centro"
"AT-11920","DIR-2","Itapecerica da Serra","Sao Paulo","Brasil","Sur"
"AT-11920","DIR-3","Jundiaí","Sao Paulo","Brasil","Sur"
"AT-11920","DIR-4","Copiapó","Atacama","Chile","Sur"
"AT-12280","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AT-12280","DIR-2","Managua","Managua","Nicaragua","Centro"
"AT-12580","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"AT-12580","DIR-2","Managua","Managua","Nicaragua","Centro"
"AT-12580","DIR-3","Vitória de Santo Antao","Pernambuco","Brasil","Sur"
"AT-12580","DIR-4","Chincha Alta","Ica","Perú","Sur"
"AT-17545","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AT-17545","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"AT-17545","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AT-17545","DIR-4","Managua","Managua","Nicaragua","Centro"
"AT-18025","DIR-1","Contramaestre","Santiago de Cuba","Cuba","Caribe"
"AT-18025","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AT-18025","DIR-3","Santiago de los Caballeros","Santiago","República Dominicana","Caribe"
"AT-18025","DIR-4","Cuscatancingo","San Salvador","El Salvador","Centro"
"AT-18025","DIR-5","Sao Paulo","Sao Paulo","Brasil","Sur"
"AT-18085","DIR-1","Apopa","San Salvador","El Salvador","Centro"
"AT-18085","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"AT-18085","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AT-18085","DIR-4","San Miguelito","Panamá","Panamá","Centro"
"AT-18085","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"AT-18085","DIR-6","Cajazeiras","Paraíba","Brasil","Sur"
"AT-18085","DIR-7","Arequipa","Arequipa","Perú","Sur"
"AU-17770","DIR-1","Cienfuegos","Cienfuegos","Cuba","Caribe"
"AU-17770","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AU-17770","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"AU-17770","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"AU-17770","DIR-5","Managua","Managua","Nicaragua","Centro"
"AU-17770","DIR-6","León","Guanajuato","México","Norte"
"AU-17770","DIR-7","Montevideo","Montevideo","Uruguay","Sur"
"AU-17770","DIR-8","San José de Guanipa","Anzoátegui","Venezuela","Sur"
"AV-10285","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AV-10285","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"AV-10285","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AV-10285","DIR-4","San Pablo de las Salinas","México","México","Norte"
"AV-10285","DIR-5","Monterrey","Nuevo León","México","Norte"
"AV-10285","DIR-6","Mococa","Sao Paulo","Brasil","Sur"
"AV-10525","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"AV-10525","DIR-2","Managua","Managua","Nicaragua","Centro"
"AV-10525","DIR-3","San Juan","San Juan","Argentina","Sur"
"AV-10525","DIR-4","Montevideo","Montevideo","Uruguay","Sur"
"AV-10645","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"AV-10645","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"AV-10645","DIR-3","Cuautitlán","México","México","Norte"
"AV-10645","DIR-4","Nicolás Romero","México","México","Norte"
"AV-10645","DIR-5","Tepic","Nayarit","México","Norte"
"AV-10645","DIR-6","Bezerros","Pernambuco","Brasil","Sur"
"AV-13315","DIR-1","Contramaestre","Santiago de Cuba","Cuba","Caribe"
"AV-13315","DIR-2","Mejicanos","San Salvador","El Salvador","Centro"
"AV-13315","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AV-13315","DIR-4","Managua","Managua","Nicaragua","Centro"
"AV-13315","DIR-5","Penedo","Alagoas","Brasil","Sur"
"AV-13315","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"AV-13315","DIR-7","Envigado","Antioquia","Colombia","Sur"
"AV-14335","DIR-1","Sancti Spíritus","Sancti Spíritus","Cuba","Caribe"
"AV-14335","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"AV-14335","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"AV-14335","DIR-4","Linhares","Espíritu Santo","Brasil","Sur"
"AV-14335","DIR-5","Caxias do Sul","Río Grande del Sur","Brasil","Sur"
"AV-14335","DIR-6","Indaial","Santa Catarina","Brasil","Sur"
"AV-14335","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"AV-15490","DIR-1","Santa Cruz de Barahona","Barahona","República Dominicana","Caribe"
"AV-15490","DIR-10","Guanare","Portuguesa","Venezuela","Sur"
"AV-15490","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"AV-15490","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"AV-15490","DIR-4","Managua","Managua","Nicaragua","Centro"
"AV-15490","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"AV-15490","DIR-6","León","Guanajuato","México","Norte"
"AV-15490","DIR-7","Divinópolis","Minas Gerais","Brasil","Sur"
"AV-15490","DIR-8","Americana","Sao Paulo","Brasil","Sur"
"AV-15490","DIR-9","Sao Paulo","Sao Paulo","Brasil","Sur"
"AV-21295","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"AV-21295","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"AV-21295","DIR-3","La Ceiba","Atlántida","Honduras","Centro"
"AV-21295","DIR-4","Managua","Managua","Nicaragua","Centro"
"AV-21295","DIR-5","Poza Rica de Hidalgo","Veracruz","México","Norte"
"AV-21295","DIR-6","Pontes e Lacerda","Mato Grosso","Brasil","Sur"
"AV-21295","DIR-7","Mogi das Cruzes","Sao Paulo","Brasil","Sur"
"AV-21295","DIR-8","Cúcuta","Norte de Santander","Colombia","Sur"
"AY-17440","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"AY-17440","DIR-2","Managua","Managua","Nicaragua","Centro"
"AY-17440","DIR-3","Mexicali","Baja California","México","Norte"
"AY-17440","DIR-4","Sao Vicente","Sao Paulo","Brasil","Sur"
"AZ-19495","DIR-1","Artemisa","Artemisa","Cuba","Caribe"
"AZ-19495","DIR-2","Ilopango","San Salvador","El Salvador","Centro"
"AZ-19495","DIR-3","Managua","Managua","Nicaragua","Centro"
"AZ-19495","DIR-4","Maringá","Paraná","Brasil","Sur"
"BA-10330","DIR-1","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"BA-10330","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"BA-10330","DIR-3","San Miguelito","Panamá","Panamá","Centro"
"BA-10330","DIR-4","Los Mochis","Sinaloa","México","Norte"
"BA-10330","DIR-5","Pirapora","Minas Gerais","Brasil","Sur"
"BA-10735","DIR-1","Las Tunas","Las Tunas","Cuba","Caribe"
"BA-10735","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"BA-10735","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"BA-10735","DIR-4","Managua","Managua","Nicaragua","Centro"
"BA-10735","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"BA-10735","DIR-6","Rondonópolis","Mato Grosso","Brasil","Sur"
"BA-10735","DIR-7","Pirapora","Minas Gerais","Brasil","Sur"
"BA-10735","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"BA-10735","DIR-9","Barranquilla","Atlántico","Colombia","Sur"
"BA-11635","DIR-1","Managua","Managua","Nicaragua","Centro"
"BA-11635","DIR-2","León","Guanajuato","México","Norte"
"BA-11635","DIR-3","Senhor do Bonfim","Bahía","Brasil","Sur"
"BA-20185","DIR-1","Managua","Managua","Nicaragua","Centro"
"BA-20185","DIR-2","Manzanillo","Colima","México","Norte"
"BA-20185","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"BA-20185","DIR-4","Ciudad Valles","San Luis Potosí","México","Norte"
"BA-20185","DIR-5","Colombo","Paraná","Brasil","Sur"
"BA-20185","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"BC-10825","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"BC-10825","DIR-2","Managua","Managua","Nicaragua","Centro"
"BC-10825","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"BC-10825","DIR-4","León","Guanajuato","México","Norte"
"BC-10825","DIR-5","Tlaquepaque","Jalisco","México","Norte"
"BC-10825","DIR-6","Ciudad Obregón","Sonora","México","Norte"
"BC-10825","DIR-7","Boa Esperança","Minas Gerais","Brasil","Sur"
"BC-10825","DIR-8","Lima","Lima (city)","Perú","Sur"
"BC-12400","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"BC-12400","DIR-2","La Romana","La Romana","República Dominicana","Caribe"
"BC-12400","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"BC-12400","DIR-4","Sonsonate","Sonsonate","El Salvador","Centro"
"BC-12400","DIR-5","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"BC-12400","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"BC-12400","DIR-7","Chetumal","Quintana Roo","México","Norte"
"BC-12400","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"BC-16210","DIR-1","Bayamo","Granma","Cuba","Caribe"
"BC-16210","DIR-2","San José de las Lajas","Mayabeque","Cuba","Caribe"
"BC-16210","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"BC-16210","DIR-4","Puebla","Puebla","México","Norte"
"BC-16210","DIR-5","Quito","Pichincha","Ecuador","Sur"
"BC-19075","DIR-1","Las Tunas","Las Tunas","Cuba","Caribe"
"BC-19075","DIR-10","Ananindeua","Pará","Brasil","Sur"
"BC-19075","DIR-2","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"BC-19075","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"BC-19075","DIR-4","Chinautla","Guatemala","Guatemala","Centro"
"BC-19075","DIR-5","Managua","Managua","Nicaragua","Centro"
"BC-19075","DIR-6","Tijuana","Baja California","México","Norte"
"BC-19075","DIR-7","León","Guanajuato","México","Norte"
"BC-19075","DIR-8","San Luis Potosí","San Luis Potosí","México","Norte"
"BC-19075","DIR-9","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"BC-19930","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"BC-19930","DIR-2","Tlaquepaque","Jalisco","México","Norte"
"BC-19930","DIR-3","Monterrey","Nuevo León","México","Norte"
"BC-19930","DIR-4","Sao Paulo","Sao Paulo","Brasil","Sur"
"BE-19540","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"BE-19540","DIR-2","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"BE-19540","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"BE-19540","DIR-4","Apodaca","Nuevo León","México","Norte"
"BE-19540","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"BF-21340","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"BF-21340","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"BF-21340","DIR-3","Managua","Managua","Nicaragua","Centro"
"BF-21340","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"BF-21340","DIR-5","Puno","Puno","Perú","Sur"
